slug,lifecycle_time,day_type,hour_block,abs_distance_bps,safety_sigma,volatility_source,prior_return_count,remaining_volatility_usd,future_data_used_for_features
btc-updown-15m-1785524400,T-2m,weekday,12-18,6.016079541573333,0.81583667290757,VOLATILITY_PROXY_PRIOR_60M,60,46.528920874214975,False
btc-updown-15m-1785524400,T-1m,weekday,12-18,5.003362253094646,0.9554854223117405,VOLATILITY_PROXY_PRIOR_60M,60,33.0407971307589,False
btc-updown-15m-1785562200,T+1m,weekend,00-06,0.7939149037321983,0.12194548327537866,VOLATILITY_PROXY_PRIOR_60M,60,41.08393247077794,False
btc-updown-15m-1785562200,T+2m,weekend,00-06,0.7923302432453847,0.12634830413547724,VOLATILITY_PROXY_PRIOR_60M,60,39.57314689905722,False
btc-updown-15m-1785562200,T+3m,weekend,00-06,0.7939149037321983,0.13188081599642096,VOLATILITY_PROXY_PRIOR_60M,60,37.9888459299342,False
btc-updown-15m-1785562200,T+5m,weekend,00-06,1.9031772442757369,0.34273566639119424,VOLATILITY_PROXY_PRIOR_60M,60,35.04158212204846,False
btc-updown-15m-1785562200,T+10m,weekend,00-06,12.544172411061483,2.463178823421911,VOLATILITY_PROXY_PRIOR_60M,60,32.1373337766977,False
btc-updown-15m-1785562200,T-5m,weekend,00-06,1.9031772442757369,0.34273566639119424,VOLATILITY_PROXY_PRIOR_60M,60,35.04158212204846,False
btc-updown-15m-1785562200,T-3m,weekend,00-06,1.3786546232465082,0.3203850166066451,VOLATILITY_PROXY_PRIOR_60M,60,27.154827938406914,False
btc-updown-15m-1785562200,T-2m,weekend,00-06,12.54258775057467,2.7543115334768093,VOLATILITY_PROXY_PRIOR_60M,60,28.736763811205194,False
btc-updown-15m-1785562200,T-1m,weekend,00-06,14.009983361065446,4.354268190437068,VOLATILITY_PROXY_PRIOR_60M,60,20.304215572704347,False
btc-updown-15m-1785573000,T+1m,weekend,00-06,0.6324097140030825,0.17791384827200174,VOLATILITY_PROXY_PRIOR_60M,60,22.426584769825745,False
btc-updown-15m-1785573000,T+2m,weekend,00-06,1.664236089482646,0.4818209813355584,VOLATILITY_PROXY_PRIOR_60M,60,21.79232620981983,False
btc-updown-15m-1785573000,T+3m,weekend,00-06,2.217396465891317,0.964948864186284,VOLATILITY_PROXY_PRIOR_60M,60,14.498177591820227,False
btc-updown-15m-1785573000,T+5m,weekend,00-06,2.217396465891317,1.0762901662826985,VOLATILITY_PROXY_PRIOR_60M,60,12.998353453620004,False
btc-updown-15m-1785573000,T+10m,weekend,00-06,1.664236089482646,1.1283845124458864,VOLATILITY_PROXY_PRIOR_60M,60,9.305338636064933,False
btc-updown-15m-1785573000,T-5m,weekend,00-06,2.217396465891317,1.0762901662826985,VOLATILITY_PROXY_PRIOR_60M,60,12.998353453620004,False
btc-updown-15m-1785573000,T-3m,weekend,00-06,1.664236089482646,1.0235928424797576,VOLATILITY_PROXY_PRIOR_60M,60,10.257984976294562,False
btc-updown-15m-1785573000,T-2m,weekend,00-06,1.664236089482646,1.2814677312345581,VOLATILITY_PROXY_PRIOR_60M,60,8.193729536899353,False
btc-updown-15m-1785573000,T-1m,weekend,00-06,1.664236089482646,1.882908389234502,VOLATILITY_PROXY_PRIOR_60M,60,5.5764794825035455,False
btc-updown-15m-1785583800,T+1m,weekend,06-12,1.5931667256105013,0.33902865608043337,VOLATILITY_PROXY_PRIOR_60M,60,29.64351189715157,False
btc-updown-15m-1785583800,T+2m,weekend,06-12,0.5342260562489853,0.11720803698443512,VOLATILITY_PROXY_PRIOR_60M,60,28.752294524332573,False
