slug,local_date,week,weekday_weekend,et_hour_block,winner,signal_family,observation_sec,threshold_bps,trend_bps,side,signal_ts,entry_delay_sec,execution_model,slippage_cents,entry_price,entry_status,notional,gross_pnl,fee_usdc,net_pnl,zero_fee_net_pnl,shares
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,0,7.6257762744735835,UP,1789628640,10,vwap_10s,0,0.7972685255918156,proxy_trade_print,10.0,2.5428255086038423,0.1,2.442825508603842,2.5428255086038423,12.542825508603842
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,0,7.6257762744735835,UP,1789628640,10,vwap_10s,0.01,0.8072685255918156,proxy_trade_print,10.0,2.3874518614099465,0.1,2.2874518614099464,2.3874518614099465,12.387451861409946
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,0,7.6257762744735835,UP,1789628640,10,vwap_10s,0.02,0.8172685255918156,proxy_trade_print,10.0,2.235880480969966,0.1,2.135880480969966,2.235880480969966,12.235880480969966
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,0,first_trade,0,0.74,proxy_trade_print,10.0,3.513513513513514,0.1,3.413513513513514,3.513513513513514,13.513513513513514
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,0,first_trade,0.01,0.75,proxy_trade_print,10.0,3.333333333333334,0.1,3.233333333333334,3.333333333333334,13.333333333333334
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,0,first_trade,0.02,0.76,proxy_trade_print,10.0,3.1578947368421044,0.1,3.0578947368421043,3.1578947368421044,13.157894736842104
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,0,vwap_10s,0,0.7490811150379107,proxy_trade_print,10.0,3.349689104755903,0.1,3.249689104755903,3.349689104755903,13.349689104755903
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,0,vwap_10s,0.01,0.7590811150379108,proxy_trade_print,10.0,3.173822667819328,0.1,3.073822667819328,3.173822667819328,13.173822667819328
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,0,vwap_10s,0.02,0.7690811150379108,proxy_trade_print,10.0,3.002529648003467,0.1,2.902529648003467,3.002529648003467,13.002529648003467
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,5,first_trade,0,0.74,proxy_trade_print,10.0,3.513513513513514,0.1,3.413513513513514,3.513513513513514,13.513513513513514
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,5,first_trade,0.01,0.75,proxy_trade_print,10.0,3.333333333333334,0.1,3.233333333333334,3.333333333333334,13.333333333333334
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,5,first_trade,0.02,0.76,proxy_trade_print,10.0,3.1578947368421044,0.1,3.0578947368421043,3.1578947368421044,13.157894736842104
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,5,vwap_5s,0,0.7490811150379107,proxy_trade_print,10.0,3.349689104755903,0.1,3.249689104755903,3.349689104755903,13.349689104755903
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,5,vwap_5s,0.01,0.7590811150379108,proxy_trade_print,10.0,3.173822667819328,0.1,3.073822667819328,3.173822667819328,13.173822667819328
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,5,vwap_5s,0.02,0.7690811150379108,proxy_trade_print,10.0,3.002529648003467,0.1,2.902529648003467,3.002529648003467,13.002529648003467
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,5,vwap_10s,0,0.7618769819772725,proxy_trade_print,10.0,3.1254785701063614,0.1,3.0254785701063613,3.1254785701063614,13.125478570106361
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,5,vwap_10s,0.01,0.7718769819772725,proxy_trade_print,10.0,2.955432320813065,0.1,2.855432320813065,2.955432320813065,12.955432320813065
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,5,vwap_10s,0.02,0.7818769819772725,proxy_trade_print,10.0,2.789735764712253,0.1,2.689735764712253,2.789735764712253,12.789735764712253
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,10,first_trade,0,0.77,proxy_trade_print,10.0,2.987012987012987,0.1,2.887012987012987,2.987012987012987,12.987012987012987
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,10,first_trade,0.01,0.78,proxy_trade_print,10.0,2.8205128205128194,0.1,2.7205128205128193,2.8205128205128194,12.82051282051282
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,10,first_trade,0.02,0.79,proxy_trade_print,10.0,2.6582278481012658,0.1,2.5582278481012657,2.6582278481012658,12.658227848101266
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,10,vwap_5s,0,0.7777464788732394,proxy_trade_print,10.0,2.857660268018833,0.1,2.757660268018833,2.857660268018833,12.857660268018833
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,10,vwap_5s,0.01,0.7877464788732395,proxy_trade_print,10.0,2.694439477918827,0.1,2.594439477918827,2.694439477918827,12.694439477918827
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,10,vwap_5s,0.02,0.7977464788732395,proxy_trade_print,10.0,2.535310734463277,0.1,2.4353107344632767,2.535310734463277,12.535310734463277
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,10,vwap_10s,0,0.7972685255918156,proxy_trade_print,10.0,2.5428255086038423,0.1,2.442825508603842,2.5428255086038423,12.542825508603842
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,10,vwap_10s,0.01,0.8072685255918156,proxy_trade_print,10.0,2.3874518614099465,0.1,2.2874518614099464,2.3874518614099465,12.387451861409946
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,2,7.6257762744735835,UP,1789628640,10,vwap_10s,0.02,0.8172685255918156,proxy_trade_print,10.0,2.235880480969966,0.1,2.135880480969966,2.235880480969966,12.235880480969966
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,0,first_trade,0,0.74,proxy_trade_print,10.0,3.513513513513514,0.1,3.413513513513514,3.513513513513514,13.513513513513514
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,0,first_trade,0.01,0.75,proxy_trade_print,10.0,3.333333333333334,0.1,3.233333333333334,3.333333333333334,13.333333333333334
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,0,first_trade,0.02,0.76,proxy_trade_print,10.0,3.1578947368421044,0.1,3.0578947368421043,3.1578947368421044,13.157894736842104
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,0,vwap_10s,0,0.7490811150379107,proxy_trade_print,10.0,3.349689104755903,0.1,3.249689104755903,3.349689104755903,13.349689104755903
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,0,vwap_10s,0.01,0.7590811150379108,proxy_trade_print,10.0,3.173822667819328,0.1,3.073822667819328,3.173822667819328,13.173822667819328
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,0,vwap_10s,0.02,0.7690811150379108,proxy_trade_print,10.0,3.002529648003467,0.1,2.902529648003467,3.002529648003467,13.002529648003467
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,5,first_trade,0,0.74,proxy_trade_print,10.0,3.513513513513514,0.1,3.413513513513514,3.513513513513514,13.513513513513514
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,5,first_trade,0.01,0.75,proxy_trade_print,10.0,3.333333333333334,0.1,3.233333333333334,3.333333333333334,13.333333333333334
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,5,first_trade,0.02,0.76,proxy_trade_print,10.0,3.1578947368421044,0.1,3.0578947368421043,3.1578947368421044,13.157894736842104
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,5,vwap_5s,0,0.7490811150379107,proxy_trade_print,10.0,3.349689104755903,0.1,3.249689104755903,3.349689104755903,13.349689104755903
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,5,vwap_5s,0.01,0.7590811150379108,proxy_trade_print,10.0,3.173822667819328,0.1,3.073822667819328,3.173822667819328,13.173822667819328
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,5,vwap_5s,0.02,0.7690811150379108,proxy_trade_print,10.0,3.002529648003467,0.1,2.902529648003467,3.002529648003467,13.002529648003467
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,5,vwap_10s,0,0.7618769819772725,proxy_trade_print,10.0,3.1254785701063614,0.1,3.0254785701063613,3.1254785701063614,13.125478570106361
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,5,vwap_10s,0.01,0.7718769819772725,proxy_trade_print,10.0,2.955432320813065,0.1,2.855432320813065,2.955432320813065,12.955432320813065
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,5,vwap_10s,0.02,0.7818769819772725,proxy_trade_print,10.0,2.789735764712253,0.1,2.689735764712253,2.789735764712253,12.789735764712253
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,10,first_trade,0,0.77,proxy_trade_print,10.0,2.987012987012987,0.1,2.887012987012987,2.987012987012987,12.987012987012987
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,10,first_trade,0.01,0.78,proxy_trade_print,10.0,2.8205128205128194,0.1,2.7205128205128193,2.8205128205128194,12.82051282051282
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,10,first_trade,0.02,0.79,proxy_trade_print,10.0,2.6582278481012658,0.1,2.5582278481012657,2.6582278481012658,12.658227848101266
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,10,vwap_5s,0,0.7777464788732394,proxy_trade_print,10.0,2.857660268018833,0.1,2.757660268018833,2.857660268018833,12.857660268018833
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,10,vwap_5s,0.01,0.7877464788732395,proxy_trade_print,10.0,2.694439477918827,0.1,2.594439477918827,2.694439477918827,12.694439477918827
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,10,vwap_5s,0.02,0.7977464788732395,proxy_trade_print,10.0,2.535310734463277,0.1,2.4353107344632767,2.535310734463277,12.535310734463277
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,10,vwap_10s,0,0.7972685255918156,proxy_trade_print,10.0,2.5428255086038423,0.1,2.442825508603842,2.5428255086038423,12.542825508603842
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,10,vwap_10s,0.01,0.8072685255918156,proxy_trade_print,10.0,2.3874518614099465,0.1,2.2874518614099464,2.3874518614099465,12.387451861409946
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,240,5,7.6257762744735835,UP,1789628640,10,vwap_10s,0.02,0.8172685255918156,proxy_trade_print,10.0,2.235880480969966,0.1,2.135880480969966,2.235880480969966,12.235880480969966
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,0,first_trade,0,0.89,proxy_trade_print,10.0,1.2359550561797743,0.1,1.1359550561797742,1.2359550561797743,11.235955056179774
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,0,first_trade,0.01,0.9,proxy_trade_print,10.0,1.1111111111111107,0.1,1.0111111111111106,1.1111111111111107,11.11111111111111
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,0,first_trade,0.02,0.91,proxy_trade_print,10.0,0.989010989010989,0.1,0.8890109890109891,0.989010989010989,10.989010989010989
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,0,vwap_5s,0,0.89,proxy_trade_print,10.0,1.2359550561797743,0.1,1.1359550561797742,1.2359550561797743,11.235955056179774
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,0,vwap_5s,0.01,0.9,proxy_trade_print,10.0,1.1111111111111107,0.1,1.0111111111111106,1.1111111111111107,11.11111111111111
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,0,vwap_5s,0.02,0.91,proxy_trade_print,10.0,0.989010989010989,0.1,0.8890109890109891,0.989010989010989,10.989010989010989
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,0,vwap_10s,0,0.8936244850111235,proxy_trade_print,10.0,1.1903827253295596,0.1,1.0903827253295595,1.1903827253295596,11.19038272532956
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,0,vwap_10s,0.01,0.9036244850111235,proxy_trade_print,10.0,1.0665438640442577,0.1,0.9665438640442577,1.0665438640442577,11.066543864044258
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,0,vwap_10s,0.02,0.9136244850111235,proxy_trade_print,10.0,0.9454159384511769,0.1,0.8454159384511769,0.9454159384511769,10.945415938451177
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,5,first_trade,0,0.8899999974,proxy_trade_print,10.0,1.2359550890039142,0.1,1.135955089003914,1.2359550890039142,11.235955089003914
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,5,first_trade,0.01,0.8999999974,proxy_trade_print,10.0,1.111111143209877,0.1,1.011111143209877,1.111111143209877,11.111111143209877
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,5,first_trade,0.02,0.9099999974,proxy_trade_print,10.0,0.9890110204081637,0.1,0.8890110204081637,0.9890110204081637,10.989011020408164
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,5,vwap_5s,0,0.8955218778590892,proxy_trade_print,10.0,1.166673028588482,0.1,1.066673028588482,1.166673028588482,11.166673028588482
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,5,vwap_5s,0.01,0.9055218778590892,proxy_trade_print,10.0,1.0433554887076149,0.1,0.9433554887076149,1.0433554887076149,11.043355488707615
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,5,vwap_5s,0.02,0.9155218778590892,proxy_trade_print,10.0,0.9227318776746163,0.1,0.8227318776746163,0.9227318776746163,10.922731877674616
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,5,vwap_10s,0,0.8977600962036265,proxy_trade_print,10.0,1.1388332387317845,0.1,1.0388332387317845,1.1388332387317845,11.138833238731785
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,5,vwap_10s,0.01,0.9077600962036265,proxy_trade_print,10.0,1.0161264433426087,0.1,0.9161264433426087,1.0161264433426087,11.016126443342609
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,5,vwap_10s,0.02,0.9177600962036265,proxy_trade_print,10.0,0.8960936974331748,0.1,0.7960936974331748,0.8960936974331748,10.896093697433175
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,10,first_trade,0,0.9,proxy_trade_print,10.0,1.1111111111111107,0.1,1.0111111111111106,1.1111111111111107,11.11111111111111
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,10,first_trade,0.01,0.91,proxy_trade_print,10.0,0.989010989010989,0.1,0.8890109890109891,0.989010989010989,10.989010989010989
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,10,first_trade,0.02,0.92,proxy_trade_print,10.0,0.8695652173913047,0.1,0.7695652173913047,0.8695652173913047,10.869565217391305
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,10,vwap_5s,0,0.9026864936162381,proxy_trade_print,10.0,1.0780432306449583,0.1,0.9780432306449584,1.0780432306449583,11.078043230644958
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,10,vwap_5s,0.01,0.9126864936162381,proxy_trade_print,10.0,0.956664824060331,0.1,0.8566648240603311,0.956664824060331,10.956664824060331
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,10,vwap_5s,0.02,0.9226864936162381,proxy_trade_print,10.0,0.8379173957640909,0.1,0.7379173957640909,0.8379173957640909,10.83791739576409
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,10,vwap_10s,0,0.9047367277847032,proxy_trade_print,10.0,1.0529391511335469,0.1,0.9529391511335469,1.0529391511335469,11.052939151133547
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,10,vwap_10s,0.01,0.9147367277847032,proxy_trade_print,10.0,0.9321072350706441,0.1,0.8321072350706441,0.9321072350706441,10.932107235070644
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,0,12.361812225456514,UP,1789628700,10,vwap_10s,0.02,0.9247367277847032,proxy_trade_print,10.0,0.8138886447778209,0.1,0.7138886447778209,0.8138886447778209,10.81388864477782
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,0,first_trade,0,0.89,proxy_trade_print,10.0,1.2359550561797743,0.1,1.1359550561797742,1.2359550561797743,11.235955056179774
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,0,first_trade,0.01,0.9,proxy_trade_print,10.0,1.1111111111111107,0.1,1.0111111111111106,1.1111111111111107,11.11111111111111
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,0,first_trade,0.02,0.91,proxy_trade_print,10.0,0.989010989010989,0.1,0.8890109890109891,0.989010989010989,10.989010989010989
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,0,vwap_5s,0,0.89,proxy_trade_print,10.0,1.2359550561797743,0.1,1.1359550561797742,1.2359550561797743,11.235955056179774
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,0,vwap_5s,0.01,0.9,proxy_trade_print,10.0,1.1111111111111107,0.1,1.0111111111111106,1.1111111111111107,11.11111111111111
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,0,vwap_5s,0.02,0.91,proxy_trade_print,10.0,0.989010989010989,0.1,0.8890109890109891,0.989010989010989,10.989010989010989
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,0,vwap_10s,0,0.8936244850111235,proxy_trade_print,10.0,1.1903827253295596,0.1,1.0903827253295595,1.1903827253295596,11.19038272532956
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,0,vwap_10s,0.01,0.9036244850111235,proxy_trade_print,10.0,1.0665438640442577,0.1,0.9665438640442577,1.0665438640442577,11.066543864044258
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,0,vwap_10s,0.02,0.9136244850111235,proxy_trade_print,10.0,0.9454159384511769,0.1,0.8454159384511769,0.9454159384511769,10.945415938451177
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,5,first_trade,0,0.8899999974,proxy_trade_print,10.0,1.2359550890039142,0.1,1.135955089003914,1.2359550890039142,11.235955089003914
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,5,first_trade,0.01,0.8999999974,proxy_trade_print,10.0,1.111111143209877,0.1,1.011111143209877,1.111111143209877,11.111111143209877
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,5,first_trade,0.02,0.9099999974,proxy_trade_print,10.0,0.9890110204081637,0.1,0.8890110204081637,0.9890110204081637,10.989011020408164
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,5,vwap_5s,0,0.8955218778590892,proxy_trade_print,10.0,1.166673028588482,0.1,1.066673028588482,1.166673028588482,11.166673028588482
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,5,vwap_5s,0.01,0.9055218778590892,proxy_trade_print,10.0,1.0433554887076149,0.1,0.9433554887076149,1.0433554887076149,11.043355488707615
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,5,vwap_5s,0.02,0.9155218778590892,proxy_trade_print,10.0,0.9227318776746163,0.1,0.8227318776746163,0.9227318776746163,10.922731877674616
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,5,vwap_10s,0,0.8977600962036265,proxy_trade_print,10.0,1.1388332387317845,0.1,1.0388332387317845,1.1388332387317845,11.138833238731785
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,5,vwap_10s,0.01,0.9077600962036265,proxy_trade_print,10.0,1.0161264433426087,0.1,0.9161264433426087,1.0161264433426087,11.016126443342609
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,5,vwap_10s,0.02,0.9177600962036265,proxy_trade_print,10.0,0.8960936974331748,0.1,0.7960936974331748,0.8960936974331748,10.896093697433175
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,10,first_trade,0,0.9,proxy_trade_print,10.0,1.1111111111111107,0.1,1.0111111111111106,1.1111111111111107,11.11111111111111
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,10,first_trade,0.01,0.91,proxy_trade_print,10.0,0.989010989010989,0.1,0.8890109890109891,0.989010989010989,10.989010989010989
btc-updown-15m-1789628400,2026-09-17,2026-09-14,weekday,00-06,UP,btc_open_to_observation,300,2,12.361812225456514,UP,1789628700,10,first_trade,0.02,0.92,proxy_trade_print,10.0,0.8695652173913047,0.1,0.7695652173913047,0.8695652173913047,10.869565217391305
