slug,local_date,week,weekday_weekend,et_hour_block,winner,signal_family,side,observation_sec,entry_price,entry_status,notional,gross_pnl,fee_usdc,net_pnl
btc-updown-15m-1787770800,2026-08-26,2026-08-24,weekday,12-18,DOWN,always_up,UP,180,0.5708273672448402,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787770800,2026-08-26,2026-08-24,weekday,12-18,DOWN,always_down,DOWN,180,0.4192825069858638,proxy_trade_print,10.0,13.85026762000627,0.1,13.750267620006271
btc-updown-15m-1787770800,2026-08-26,2026-08-24,weekday,12-18,DOWN,random_side,DOWN,180,0.4192825069858638,proxy_trade_print,10.0,13.85026762000627,0.1,13.750267620006271
btc-updown-15m-1787770800,2026-08-26,2026-08-24,weekday,12-18,DOWN,polymarket_leader,UP,180,0.5708273672448402,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787770800,2026-08-26,2026-08-24,weekday,12-18,DOWN,btc_trend_180s,UP,180,0.5708273672448402,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787770800,2026-08-26,2026-08-24,weekday,12-18,DOWN,btc_ema_1m_3m,UP,180,0.5708273672448402,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787770800,2026-08-26,2026-08-24,weekday,12-18,DOWN,btc_continuation_60s,UP,180,0.5708273672448402,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787770800,2026-08-26,2026-08-24,weekday,12-18,DOWN,btc_continuation_120s,DOWN,180,0.4192825069858638,proxy_trade_print,10.0,13.85026762000627,0.1,13.750267620006271
btc-updown-15m-1787814000,2026-08-27,2026-08-24,weekday,00-06,DOWN,always_up,UP,180,0.20737671104444028,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787814000,2026-08-27,2026-08-24,weekday,00-06,DOWN,always_down,DOWN,180,0.7463513161323951,proxy_trade_print,10.0,3.398515931907463,0.1,3.298515931907463
btc-updown-15m-1787814000,2026-08-27,2026-08-24,weekday,00-06,DOWN,random_side,DOWN,180,0.7463513161323951,proxy_trade_print,10.0,3.398515931907463,0.1,3.298515931907463
btc-updown-15m-1787814000,2026-08-27,2026-08-24,weekday,00-06,DOWN,polymarket_leader,DOWN,180,0.7463513161323951,proxy_trade_print,10.0,3.398515931907463,0.1,3.298515931907463
btc-updown-15m-1787814000,2026-08-27,2026-08-24,weekday,00-06,DOWN,btc_trend_180s,DOWN,180,0.7463513161323951,proxy_trade_print,10.0,3.398515931907463,0.1,3.298515931907463
btc-updown-15m-1787814000,2026-08-27,2026-08-24,weekday,00-06,DOWN,btc_ema_1m_3m,DOWN,180,0.7463513161323951,proxy_trade_print,10.0,3.398515931907463,0.1,3.298515931907463
btc-updown-15m-1787814000,2026-08-27,2026-08-24,weekday,00-06,DOWN,btc_continuation_60s,DOWN,180,0.7463513161323951,proxy_trade_print,10.0,3.398515931907463,0.1,3.298515931907463
btc-updown-15m-1787814000,2026-08-27,2026-08-24,weekday,00-06,DOWN,btc_continuation_120s,DOWN,180,0.7463513161323951,proxy_trade_print,10.0,3.398515931907463,0.1,3.298515931907463
btc-updown-15m-1787835600,2026-08-27,2026-08-24,weekday,06-12,UP,always_up,UP,180,0.6101603248728503,proxy_trade_print,10.0,6.389135104915045,0.1,6.2891351049150455
btc-updown-15m-1787835600,2026-08-27,2026-08-24,weekday,06-12,UP,polymarket_leader,UP,180,0.6101603248728503,proxy_trade_print,10.0,6.389135104915045,0.1,6.2891351049150455
btc-updown-15m-1787835600,2026-08-27,2026-08-24,weekday,06-12,UP,btc_trend_180s,UP,180,0.6101603248728503,proxy_trade_print,10.0,6.389135104915045,0.1,6.2891351049150455
btc-updown-15m-1787835600,2026-08-27,2026-08-24,weekday,06-12,UP,btc_ema_1m_3m,UP,180,0.6101603248728503,proxy_trade_print,10.0,6.389135104915045,0.1,6.2891351049150455
btc-updown-15m-1787835600,2026-08-27,2026-08-24,weekday,06-12,UP,btc_continuation_120s,UP,180,0.6101603248728503,proxy_trade_print,10.0,6.389135104915045,0.1,6.2891351049150455
btc-updown-15m-1787878800,2026-08-27,2026-08-24,weekday,18-24,UP,always_up,UP,180,0.7209636567231195,proxy_trade_print,10.0,3.870324678294322,0.1,3.770324678294322
btc-updown-15m-1787878800,2026-08-27,2026-08-24,weekday,18-24,UP,always_down,DOWN,180,0.3099334442595674,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787878800,2026-08-27,2026-08-24,weekday,18-24,UP,random_side,UP,180,0.7209636567231195,proxy_trade_print,10.0,3.870324678294322,0.1,3.770324678294322
btc-updown-15m-1787878800,2026-08-27,2026-08-24,weekday,18-24,UP,polymarket_leader,UP,180,0.7209636567231195,proxy_trade_print,10.0,3.870324678294322,0.1,3.770324678294322
btc-updown-15m-1787878800,2026-08-27,2026-08-24,weekday,18-24,UP,btc_trend_180s,UP,180,0.7209636567231195,proxy_trade_print,10.0,3.870324678294322,0.1,3.770324678294322
btc-updown-15m-1787878800,2026-08-27,2026-08-24,weekday,18-24,UP,btc_ema_1m_3m,UP,180,0.7209636567231195,proxy_trade_print,10.0,3.870324678294322,0.1,3.770324678294322
btc-updown-15m-1787878800,2026-08-27,2026-08-24,weekday,18-24,UP,btc_continuation_60s,DOWN,180,0.3099334442595674,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787878800,2026-08-27,2026-08-24,weekday,18-24,UP,btc_continuation_120s,UP,180,0.7209636567231195,proxy_trade_print,10.0,3.870324678294322,0.1,3.770324678294322
btc-updown-15m-1787900400,2026-08-28,2026-08-24,weekday,00-06,DOWN,always_up,UP,180,0.2699999053246906,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787900400,2026-08-28,2026-08-24,weekday,00-06,DOWN,always_down,DOWN,180,0.7322269533498116,proxy_trade_print,10.0,3.65696790353282,0.1,3.55696790353282
btc-updown-15m-1787900400,2026-08-28,2026-08-24,weekday,00-06,DOWN,random_side,UP,180,0.2699999053246906,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787900400,2026-08-28,2026-08-24,weekday,00-06,DOWN,polymarket_leader,DOWN,180,0.7322269533498116,proxy_trade_print,10.0,3.65696790353282,0.1,3.55696790353282
btc-updown-15m-1787900400,2026-08-28,2026-08-24,weekday,00-06,DOWN,btc_trend_180s,DOWN,180,0.7322269533498116,proxy_trade_print,10.0,3.65696790353282,0.1,3.55696790353282
btc-updown-15m-1787900400,2026-08-28,2026-08-24,weekday,00-06,DOWN,btc_ema_1m_3m,DOWN,180,0.7322269533498116,proxy_trade_print,10.0,3.65696790353282,0.1,3.55696790353282
btc-updown-15m-1787900400,2026-08-28,2026-08-24,weekday,00-06,DOWN,btc_continuation_60s,DOWN,180,0.7322269533498116,proxy_trade_print,10.0,3.65696790353282,0.1,3.55696790353282
btc-updown-15m-1787900400,2026-08-28,2026-08-24,weekday,00-06,DOWN,btc_continuation_120s,DOWN,180,0.7322269533498116,proxy_trade_print,10.0,3.65696790353282,0.1,3.55696790353282
btc-updown-15m-1787922000,2026-08-28,2026-08-24,weekday,06-12,DOWN,always_up,UP,180,0.7751702567395492,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787922000,2026-08-28,2026-08-24,weekday,06-12,DOWN,always_down,DOWN,180,0.25,proxy_trade_print,10.0,30.0,0.1,29.9
btc-updown-15m-1787922000,2026-08-28,2026-08-24,weekday,06-12,DOWN,random_side,UP,180,0.7751702567395492,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787922000,2026-08-28,2026-08-24,weekday,06-12,DOWN,polymarket_leader,UP,180,0.7751702567395492,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787922000,2026-08-28,2026-08-24,weekday,06-12,DOWN,btc_trend_180s,UP,180,0.7751702567395492,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787922000,2026-08-28,2026-08-24,weekday,06-12,DOWN,btc_ema_1m_3m,UP,180,0.7751702567395492,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787922000,2026-08-28,2026-08-24,weekday,06-12,DOWN,btc_continuation_60s,UP,180,0.7751702567395492,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787922000,2026-08-28,2026-08-24,weekday,06-12,DOWN,btc_continuation_120s,UP,180,0.7751702567395492,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787981400,2026-08-29,2026-08-24,weekend,00-06,UP,always_up,UP,180,0.46705725377244056,proxy_trade_print,10.0,11.4106513050158,0.1,11.310651305015801
btc-updown-15m-1787981400,2026-08-29,2026-08-24,weekend,00-06,UP,always_down,DOWN,180,0.5408281274810157,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787981400,2026-08-29,2026-08-24,weekend,00-06,UP,random_side,DOWN,180,0.5408281274810157,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787981400,2026-08-29,2026-08-24,weekend,00-06,UP,polymarket_leader,DOWN,180,0.5408281274810157,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787981400,2026-08-29,2026-08-24,weekend,00-06,UP,btc_trend_180s,DOWN,180,0.5408281274810157,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787981400,2026-08-29,2026-08-24,weekend,00-06,UP,btc_ema_1m_3m,DOWN,180,0.5408281274810157,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787981400,2026-08-29,2026-08-24,weekend,00-06,UP,btc_continuation_60s,DOWN,180,0.5408281274810157,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787981400,2026-08-29,2026-08-24,weekend,00-06,UP,btc_continuation_120s,DOWN,180,0.5408281274810157,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788003000,2026-08-29,2026-08-24,weekend,06-12,DOWN,always_down,DOWN,180,0.6222395101250937,proxy_trade_print,10.0,6.070982053180167,0.1,5.970982053180167
btc-updown-15m-1788003000,2026-08-29,2026-08-24,weekend,06-12,DOWN,random_side,DOWN,180,0.6222395101250937,proxy_trade_print,10.0,6.070982053180167,0.1,5.970982053180167
btc-updown-15m-1788003000,2026-08-29,2026-08-24,weekend,06-12,DOWN,polymarket_leader,DOWN,180,0.6222395101250937,proxy_trade_print,10.0,6.070982053180167,0.1,5.970982053180167
btc-updown-15m-1788003000,2026-08-29,2026-08-24,weekend,06-12,DOWN,btc_trend_180s,DOWN,180,0.6222395101250937,proxy_trade_print,10.0,6.070982053180167,0.1,5.970982053180167
btc-updown-15m-1788003000,2026-08-29,2026-08-24,weekend,06-12,DOWN,btc_ema_1m_3m,DOWN,180,0.6222395101250937,proxy_trade_print,10.0,6.070982053180167,0.1,5.970982053180167
btc-updown-15m-1788013800,2026-08-29,2026-08-24,weekend,06-12,UP,always_up,UP,180,0.5,proxy_trade_print,10.0,10.0,0.1,9.9
btc-updown-15m-1788013800,2026-08-29,2026-08-24,weekend,06-12,UP,btc_trend_180s,UP,180,0.5,proxy_trade_print,10.0,10.0,0.1,9.9
btc-updown-15m-1788024600,2026-08-29,2026-08-24,weekend,12-18,UP,always_up,UP,180,0.4689061207609595,proxy_trade_print,10.0,11.326230469697435,0.1,11.226230469697436
btc-updown-15m-1788024600,2026-08-29,2026-08-24,weekend,12-18,UP,always_down,DOWN,180,0.5292681016170716,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788024600,2026-08-29,2026-08-24,weekend,12-18,UP,random_side,DOWN,180,0.5292681016170716,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788024600,2026-08-29,2026-08-24,weekend,12-18,UP,polymarket_leader,DOWN,180,0.5292681016170716,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788024600,2026-08-29,2026-08-24,weekend,12-18,UP,btc_trend_180s,DOWN,180,0.5292681016170716,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788024600,2026-08-29,2026-08-24,weekend,12-18,UP,btc_ema_1m_3m,DOWN,180,0.5292681016170716,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788024600,2026-08-29,2026-08-24,weekend,12-18,UP,btc_continuation_60s,DOWN,180,0.5292681016170716,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788024600,2026-08-29,2026-08-24,weekend,12-18,UP,btc_continuation_120s,DOWN,180,0.5292681016170716,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788035400,2026-08-29,2026-08-24,weekend,12-18,DOWN,always_up,UP,180,0.24332594235033259,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788035400,2026-08-29,2026-08-24,weekend,12-18,DOWN,always_down,DOWN,180,0.7563262173508671,proxy_trade_print,10.0,3.221807958775152,0.1,3.1218079587751517
btc-updown-15m-1788035400,2026-08-29,2026-08-24,weekend,12-18,DOWN,random_side,UP,180,0.24332594235033259,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788035400,2026-08-29,2026-08-24,weekend,12-18,DOWN,polymarket_leader,DOWN,180,0.7563262173508671,proxy_trade_print,10.0,3.221807958775152,0.1,3.1218079587751517
btc-updown-15m-1788035400,2026-08-29,2026-08-24,weekend,12-18,DOWN,btc_trend_180s,DOWN,180,0.7563262173508671,proxy_trade_print,10.0,3.221807958775152,0.1,3.1218079587751517
btc-updown-15m-1788035400,2026-08-29,2026-08-24,weekend,12-18,DOWN,btc_ema_1m_3m,DOWN,180,0.7563262173508671,proxy_trade_print,10.0,3.221807958775152,0.1,3.1218079587751517
btc-updown-15m-1788035400,2026-08-29,2026-08-24,weekend,12-18,DOWN,btc_continuation_60s,DOWN,180,0.7563262173508671,proxy_trade_print,10.0,3.221807958775152,0.1,3.1218079587751517
btc-updown-15m-1788035400,2026-08-29,2026-08-24,weekend,12-18,DOWN,btc_continuation_120s,DOWN,180,0.7563262173508671,proxy_trade_print,10.0,3.221807958775152,0.1,3.1218079587751517
btc-updown-15m-1788046200,2026-08-29,2026-08-24,weekend,18-24,DOWN,always_up,UP,180,0.47000000000000003,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788046200,2026-08-29,2026-08-24,weekend,18-24,DOWN,btc_trend_180s,UP,180,0.47000000000000003,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788046200,2026-08-29,2026-08-24,weekend,18-24,DOWN,btc_ema_1m_3m,UP,180,0.47000000000000003,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788067800,2026-08-30,2026-08-24,weekend,00-06,DOWN,always_up,UP,180,0.3608823529411765,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788067800,2026-08-30,2026-08-24,weekend,00-06,DOWN,always_down,DOWN,180,0.6421772247855475,proxy_trade_print,10.0,5.572025313322907,0.1,5.4720253133229075
btc-updown-15m-1788067800,2026-08-30,2026-08-24,weekend,00-06,DOWN,random_side,DOWN,180,0.6421772247855475,proxy_trade_print,10.0,5.572025313322907,0.1,5.4720253133229075
btc-updown-15m-1788067800,2026-08-30,2026-08-24,weekend,00-06,DOWN,polymarket_leader,DOWN,180,0.6421772247855475,proxy_trade_print,10.0,5.572025313322907,0.1,5.4720253133229075
btc-updown-15m-1788067800,2026-08-30,2026-08-24,weekend,00-06,DOWN,btc_trend_180s,DOWN,180,0.6421772247855475,proxy_trade_print,10.0,5.572025313322907,0.1,5.4720253133229075
btc-updown-15m-1788067800,2026-08-30,2026-08-24,weekend,00-06,DOWN,btc_ema_1m_3m,DOWN,180,0.6421772247855475,proxy_trade_print,10.0,5.572025313322907,0.1,5.4720253133229075
btc-updown-15m-1788067800,2026-08-30,2026-08-24,weekend,00-06,DOWN,btc_continuation_60s,DOWN,180,0.6421772247855475,proxy_trade_print,10.0,5.572025313322907,0.1,5.4720253133229075
btc-updown-15m-1788067800,2026-08-30,2026-08-24,weekend,00-06,DOWN,btc_continuation_120s,DOWN,180,0.6421772247855475,proxy_trade_print,10.0,5.572025313322907,0.1,5.4720253133229075
btc-updown-15m-1788089400,2026-08-30,2026-08-24,weekend,06-12,DOWN,always_up,UP,180,0.4245572638752386,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788089400,2026-08-30,2026-08-24,weekend,06-12,DOWN,always_down,DOWN,180,0.5528147709735233,proxy_trade_print,10.0,8.089241686486961,0.1,7.989241686486961
btc-updown-15m-1788089400,2026-08-30,2026-08-24,weekend,06-12,DOWN,random_side,DOWN,180,0.5528147709735233,proxy_trade_print,10.0,8.089241686486961,0.1,7.989241686486961
btc-updown-15m-1788089400,2026-08-30,2026-08-24,weekend,06-12,DOWN,polymarket_leader,DOWN,180,0.5528147709735233,proxy_trade_print,10.0,8.089241686486961,0.1,7.989241686486961
btc-updown-15m-1788089400,2026-08-30,2026-08-24,weekend,06-12,DOWN,btc_trend_180s,DOWN,180,0.5528147709735233,proxy_trade_print,10.0,8.089241686486961,0.1,7.989241686486961
btc-updown-15m-1788089400,2026-08-30,2026-08-24,weekend,06-12,DOWN,btc_ema_1m_3m,UP,180,0.4245572638752386,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788089400,2026-08-30,2026-08-24,weekend,06-12,DOWN,btc_continuation_60s,UP,180,0.4245572638752386,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788089400,2026-08-30,2026-08-24,weekend,06-12,DOWN,btc_continuation_120s,UP,180,0.4245572638752386,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788100200,2026-08-30,2026-08-24,weekend,06-12,DOWN,always_up,UP,180,0.7007492891206705,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788100200,2026-08-30,2026-08-24,weekend,06-12,DOWN,always_down,DOWN,180,0.32942338569590895,proxy_trade_print,10.0,20.35607195547134,0.1,20.256071955471338
btc-updown-15m-1788100200,2026-08-30,2026-08-24,weekend,06-12,DOWN,random_side,DOWN,180,0.32942338569590895,proxy_trade_print,10.0,20.35607195547134,0.1,20.256071955471338
btc-updown-15m-1788100200,2026-08-30,2026-08-24,weekend,06-12,DOWN,polymarket_leader,UP,180,0.7007492891206705,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788100200,2026-08-30,2026-08-24,weekend,06-12,DOWN,btc_trend_180s,UP,180,0.7007492891206705,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788100200,2026-08-30,2026-08-24,weekend,06-12,DOWN,btc_ema_1m_3m,UP,180,0.7007492891206705,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788100200,2026-08-30,2026-08-24,weekend,06-12,DOWN,btc_continuation_60s,UP,180,0.7007492891206705,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788100200,2026-08-30,2026-08-24,weekend,06-12,DOWN,btc_continuation_120s,UP,180,0.7007492891206705,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788111000,2026-08-30,2026-08-24,weekend,12-18,UP,always_up,UP,180,0.5999999887577955,proxy_trade_print,10.0,6.666666978950133,0.1,6.566666978950133
btc-updown-15m-1788111000,2026-08-30,2026-08-24,weekend,12-18,UP,always_down,DOWN,180,0.41353954706822404,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788111000,2026-08-30,2026-08-24,weekend,12-18,UP,random_side,DOWN,180,0.41353954706822404,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788111000,2026-08-30,2026-08-24,weekend,12-18,UP,polymarket_leader,UP,180,0.5999999887577955,proxy_trade_print,10.0,6.666666978950133,0.1,6.566666978950133
btc-updown-15m-1788111000,2026-08-30,2026-08-24,weekend,12-18,UP,btc_trend_180s,UP,180,0.5999999887577955,proxy_trade_print,10.0,6.666666978950133,0.1,6.566666978950133
btc-updown-15m-1788111000,2026-08-30,2026-08-24,weekend,12-18,UP,btc_ema_1m_3m,UP,180,0.5999999887577955,proxy_trade_print,10.0,6.666666978950133,0.1,6.566666978950133
btc-updown-15m-1788111000,2026-08-30,2026-08-24,weekend,12-18,UP,btc_continuation_60s,UP,180,0.5999999887577955,proxy_trade_print,10.0,6.666666978950133,0.1,6.566666978950133
btc-updown-15m-1788111000,2026-08-30,2026-08-24,weekend,12-18,UP,btc_continuation_120s,UP,180,0.5999999887577955,proxy_trade_print,10.0,6.666666978950133,0.1,6.566666978950133
btc-updown-15m-1788121800,2026-08-30,2026-08-24,weekend,12-18,DOWN,always_up,UP,180,0.21568532871059679,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788121800,2026-08-30,2026-08-24,weekend,12-18,DOWN,always_down,DOWN,180,0.809999857786395,proxy_trade_print,10.0,2.3456811799059576,0.1,2.2456811799059575
btc-updown-15m-1788121800,2026-08-30,2026-08-24,weekend,12-18,DOWN,random_side,DOWN,180,0.809999857786395,proxy_trade_print,10.0,2.3456811799059576,0.1,2.2456811799059575
btc-updown-15m-1788121800,2026-08-30,2026-08-24,weekend,12-18,DOWN,polymarket_leader,DOWN,180,0.809999857786395,proxy_trade_print,10.0,2.3456811799059576,0.1,2.2456811799059575
btc-updown-15m-1788121800,2026-08-30,2026-08-24,weekend,12-18,DOWN,btc_trend_180s,DOWN,180,0.809999857786395,proxy_trade_print,10.0,2.3456811799059576,0.1,2.2456811799059575
btc-updown-15m-1788121800,2026-08-30,2026-08-24,weekend,12-18,DOWN,btc_ema_1m_3m,DOWN,180,0.809999857786395,proxy_trade_print,10.0,2.3456811799059576,0.1,2.2456811799059575
btc-updown-15m-1788121800,2026-08-30,2026-08-24,weekend,12-18,DOWN,btc_continuation_60s,UP,180,0.21568532871059679,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788121800,2026-08-30,2026-08-24,weekend,12-18,DOWN,btc_continuation_120s,DOWN,180,0.809999857786395,proxy_trade_print,10.0,2.3456811799059576,0.1,2.2456811799059575
btc-updown-15m-1788132600,2026-08-30,2026-08-24,weekend,18-24,DOWN,always_up,UP,180,0.5767070885838431,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788132600,2026-08-30,2026-08-24,weekend,18-24,DOWN,always_down,DOWN,180,0.42945842453019584,proxy_trade_print,10.0,13.285141072594993,0.1,13.185141072594993
btc-updown-15m-1788132600,2026-08-30,2026-08-24,weekend,18-24,DOWN,random_side,DOWN,180,0.42945842453019584,proxy_trade_print,10.0,13.285141072594993,0.1,13.185141072594993
btc-updown-15m-1788132600,2026-08-30,2026-08-24,weekend,18-24,DOWN,polymarket_leader,UP,180,0.5767070885838431,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788132600,2026-08-30,2026-08-24,weekend,18-24,DOWN,btc_trend_180s,UP,180,0.5767070885838431,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788132600,2026-08-30,2026-08-24,weekend,18-24,DOWN,btc_ema_1m_3m,DOWN,180,0.42945842453019584,proxy_trade_print,10.0,13.285141072594993,0.1,13.185141072594993
btc-updown-15m-1788132600,2026-08-30,2026-08-24,weekend,18-24,DOWN,btc_continuation_60s,DOWN,180,0.42945842453019584,proxy_trade_print,10.0,13.285141072594993,0.1,13.185141072594993
btc-updown-15m-1788132600,2026-08-30,2026-08-24,weekend,18-24,DOWN,btc_continuation_120s,DOWN,180,0.42945842453019584,proxy_trade_print,10.0,13.285141072594993,0.1,13.185141072594993
btc-updown-15m-1788181200,2026-08-31,2026-08-31,weekday,06-12,UP,always_up,UP,180,0.9018018003246486,proxy_trade_print,10.0,1.0889111070747486,0.1,0.9889111070747486
btc-updown-15m-1788181200,2026-08-31,2026-08-31,weekday,06-12,UP,always_down,DOWN,180,0.10179124989137942,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788181200,2026-08-31,2026-08-31,weekday,06-12,UP,random_side,DOWN,180,0.10179124989137942,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788181200,2026-08-31,2026-08-31,weekday,06-12,UP,polymarket_leader,UP,180,0.9018018003246486,proxy_trade_print,10.0,1.0889111070747486,0.1,0.9889111070747486
btc-updown-15m-1788181200,2026-08-31,2026-08-31,weekday,06-12,UP,btc_trend_180s,UP,180,0.9018018003246486,proxy_trade_print,10.0,1.0889111070747486,0.1,0.9889111070747486
btc-updown-15m-1788181200,2026-08-31,2026-08-31,weekday,06-12,UP,btc_ema_1m_3m,UP,180,0.9018018003246486,proxy_trade_print,10.0,1.0889111070747486,0.1,0.9889111070747486
btc-updown-15m-1788181200,2026-08-31,2026-08-31,weekday,06-12,UP,btc_continuation_60s,UP,180,0.9018018003246486,proxy_trade_print,10.0,1.0889111070747486,0.1,0.9889111070747486
btc-updown-15m-1788181200,2026-08-31,2026-08-31,weekday,06-12,UP,btc_continuation_120s,UP,180,0.9018018003246486,proxy_trade_print,10.0,1.0889111070747486,0.1,0.9889111070747486
btc-updown-15m-1788202800,2026-08-31,2026-08-31,weekday,12-18,UP,always_up,UP,180,0.6399999999999999,proxy_trade_print,10.0,5.625000000000002,0.1,5.525000000000002
btc-updown-15m-1788202800,2026-08-31,2026-08-31,weekday,12-18,UP,always_down,DOWN,180,0.3699999202,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788202800,2026-08-31,2026-08-31,weekday,12-18,UP,random_side,DOWN,180,0.3699999202,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788202800,2026-08-31,2026-08-31,weekday,12-18,UP,polymarket_leader,UP,180,0.6399999999999999,proxy_trade_print,10.0,5.625000000000002,0.1,5.525000000000002
btc-updown-15m-1788202800,2026-08-31,2026-08-31,weekday,12-18,UP,btc_trend_180s,UP,180,0.6399999999999999,proxy_trade_print,10.0,5.625000000000002,0.1,5.525000000000002
btc-updown-15m-1788202800,2026-08-31,2026-08-31,weekday,12-18,UP,btc_ema_1m_3m,UP,180,0.6399999999999999,proxy_trade_print,10.0,5.625000000000002,0.1,5.525000000000002
btc-updown-15m-1788202800,2026-08-31,2026-08-31,weekday,12-18,UP,btc_continuation_60s,UP,180,0.6399999999999999,proxy_trade_print,10.0,5.625000000000002,0.1,5.525000000000002
btc-updown-15m-1788202800,2026-08-31,2026-08-31,weekday,12-18,UP,btc_continuation_120s,UP,180,0.6399999999999999,proxy_trade_print,10.0,5.625000000000002,0.1,5.525000000000002
btc-updown-15m-1788289200,2026-09-01,2026-08-31,weekday,12-18,UP,always_up,UP,180,0.5175359594336423,proxy_trade_print,10.0,9.32232885023748,0.1,9.22232885023748
btc-updown-15m-1788289200,2026-09-01,2026-08-31,weekday,12-18,UP,always_down,DOWN,180,0.48867154212927644,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788289200,2026-09-01,2026-08-31,weekday,12-18,UP,random_side,UP,180,0.5175359594336423,proxy_trade_print,10.0,9.32232885023748,0.1,9.22232885023748
btc-updown-15m-1788289200,2026-09-01,2026-08-31,weekday,12-18,UP,polymarket_leader,UP,180,0.5175359594336423,proxy_trade_print,10.0,9.32232885023748,0.1,9.22232885023748
btc-updown-15m-1788289200,2026-09-01,2026-08-31,weekday,12-18,UP,btc_trend_180s,DOWN,180,0.48867154212927644,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1788289200,2026-09-01,2026-08-31,weekday,12-18,UP,btc_ema_1m_3m,DOWN,180,0.48867154212927644,proxy_trade_print,10.0,-10.0,0.1,-10.1
