market_slug,weekend_et,liquidity_score,liquidity_regime,closed_trade_count,realized_pnl,pnl_source
btc-updown-15m-1788960600,False,0.5793553293553293,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788961500,False,0.4578897078897079,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788962400,False,0.3324265824265824,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788963300,False,0.5076732576732577,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788964200,False,0.6035158535158535,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788965100,False,0.4654167154167154,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788966000,False,0.37123162123162123,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788968700,False,0.5267637767637767,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788969600,False,0.7082894582894583,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788970500,False,0.5580808080808081,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788971400,False,0.4863012363012363,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788972300,False,0.3950996450996451,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788973200,False,0.5794333294333295,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788974100,False,0.5193537693537693,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788975000,False,0.4753032253032253,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788975900,False,0.2838130338130338,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788976800,False,0.5533618033618034,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788977700,False,0.6827249327249327,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788978600,False,0.6074938574938574,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788979500,False,0.3373600873600873,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788980400,False,0.5857123357123357,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788981300,False,0.4836492336492337,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788982200,False,0.6079033579033579,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788983100,False,0.34613509613509613,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
