market_slug,weekend_et,weekend_utc,public_status,public_trade_count,public_volume_shares,public_volume_usdc_estimate,median_trade_size,p10_trade_size,p90_trade_size,max_no_trade_interval_sec,trade_frequency_per_sec,price_history_points,realized_volatility,price_jump_count_gt_5c,historical_spread,historical_l2_depth,price_history_source,signal_observations,entry_attempts,submitted_orders,filled_orders,cancelled_orders,stop_loss_exits,emergency_exits,spread,depth_1c,depth_2c,depth_5c,quote_age_sec,quote_update_rate,trade_frequency,recent_volume,liquidity_score,liquidity_score_feature_count,market_start_epoch,sample_group,sample_frame_start,sample_frame_end,local_date,local_hour,time_bucket,week_index,entry_edge_samples,local_quote_samples,fill_markout_samples,top_bid_size_median,top_ask_size_median,depth_source
btc-updown-15m-1786296600,True,True,SUCCESS_PUBLIC_HISTORY,820,19959.491307,11277.574125049534,8.1584305,2.0,52.079000000000015,20.0,0.9111111111111111,8,0.6174544517614234,6,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,0.9111111111111111,19959.491307,,2,1786296600,weekend,2026-07-27,2026-09-20,2026-08-09,13,12-18,1,,,,,,
btc-updown-15m-1786318200,True,True,SUCCESS_PUBLIC_HISTORY,1170,26160.734715,13222.866169956911,10.0,1.3658541000000002,57.20000000000027,17.0,1.3,8,0.5034381789256751,6,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,1.3,26160.734715,,2,1786318200,weekend,2026-07-27,2026-09-20,2026-08-09,19,18-24,1,,,,,,
btc-updown-15m-1786329000,True,False,SUCCESS_PUBLIC_HISTORY,630,17112.768517,11934.310803966922,9.8,1.5499755000000002,55.77597390000006,78.0,0.7,8,0.5380520420925842,4,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,0.7,17112.768517,,2,1786329000,weekend,2026-07-27,2026-09-20,2026-08-09,22,18-24,1,,,,,,
btc-updown-15m-1786388400,False,False,SUCCESS_PUBLIC_HISTORY,841,23335.999431,12257.349055042387,8.216215,1.51515,60.0,40.0,0.9344444444444444,8,0.4138236339311712,6,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,0.9344444444444444,23335.999431,,2,1786388400,weekday,2026-07-27,2026-09-20,2026-08-10,15,12-18,2,,,,,,
btc-updown-15m-1786410000,False,False,SUCCESS_PUBLIC_HISTORY,996,20625.177187,9459.220951968075,9.219999999999999,1.4242845,40.0,27.0,1.1066666666666667,8,1.1888019178988567,4,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,1.1066666666666667,20625.177187,,2,1786410000,weekday,2026-07-27,2026-09-20,2026-08-10,21,18-24,2,,,,,,
btc-updown-15m-1786431600,False,False,SUCCESS_PUBLIC_HISTORY,945,22970.729826,10864.433942023605,9.25,1.616554,50.0,18.0,1.05,8,0.49724239561807276,4,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,1.05,22970.729826,,2,1786431600,weekday,2026-07-27,2026-09-20,2026-08-11,3,00-06,2,,,,,,
btc-updown-15m-1786453200,False,False,SUCCESS_PUBLIC_HISTORY,1121,40719.07913,20409.50801701002,10.0,1.85,67.0,12.0,1.2455555555555555,8,1.6265454189785173,6,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,1.2455555555555555,40719.07913,,2,1786453200,weekday,2026-07-27,2026-09-20,2026-08-11,9,06-12,2,,,,,,
btc-updown-15m-1786496400,False,False,SUCCESS_PUBLIC_HISTORY,1394,26631.976327,13655.109675965197,8.301392499999999,2.0,42.952000000000005,47.0,1.548888888888889,8,0.5169622810225133,4,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,1.548888888888889,26631.976327,,2,1786496400,weekday,2026-07-27,2026-09-20,2026-08-11,21,18-24,2,,,,,,
btc-updown-15m-1786518000,False,False,SUCCESS_PUBLIC_HISTORY,486,14649.435242,6812.338179005276,10.0,2.0833285,50.0,66.0,0.54,8,0.450832563153994,6,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,0.54,14649.435242,,2,1786518000,weekday,2026-07-27,2026-09-20,2026-08-12,3,00-06,2,,,,,,
btc-updown-15m-1786561200,False,False,SUCCESS_PUBLIC_HISTORY,1090,21801.265145,10593.948792975978,5.3780470000000005,1.470587,44.221032800000025,15.0,1.211111111111111,8,0.4067554547882548,6,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,1.211111111111111,21801.265145,,2,1786561200,weekday,2026-07-27,2026-09-20,2026-08-12,15,12-18,2,,,,,,
