market_slug,weekend_et,weekend_utc,entry_edge_samples,local_quote_samples,fill_markout_samples,spread,quote_age_sec,depth_1c,depth_2c,depth_5c,top_bid_size_median,top_ask_size_median,quote_update_rate,depth_source,trade_frequency,recent_volume,liquidity_score,liquidity_score_feature_count,signal_observations,entry_attempts,submitted_orders,filled_orders,cancelled_orders,stop_loss_exits,emergency_exits
btc-updown-15m-1788897600,False,False,216,355,0,0.01,1.28976915,,,,204.0,201.0,0.3957315704196885,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.45195871597584186,3,432,0,0,0,0,0,0
btc-updown-15m-1788898500,False,False,195,327,0,0.01,1.1063548,,,,183.28,184.58,0.36327828754252495,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.2750910068668818,3,390,0,0,0,0,0,0
btc-updown-15m-1788899400,False,False,235,353,0,0.01,1.108615,,,,209.74,201.66,0.39140501322148896,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.3901526433358154,3,470,0,0,0,0,0,0
btc-updown-15m-1788900300,False,False,232,356,0,0.01,1.08576845,,,,176.0,176.0,0.39671146489350334,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5239141226110697,3,464,0,0,0,0,0,0
btc-updown-15m-1788901200,False,False,225,358,0,0.01,1.160121,,,,192.635,192.635,0.3976417265953961,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5030963018118639,3,450,0,0,0,0,0,0
btc-updown-15m-1788902100,False,False,206,330,0,0.01,1.0853517,,,,190.0,190.0,0.36645815665371995,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.2959998345329693,3,412,0,0,0,0,0,0
btc-updown-15m-1788903000,False,False,217,351,0,0.01,1.0745329,,,,165.0,165.0,0.38968937321176556,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.3928621659634318,3,434,0,0,0,0,0,0
btc-updown-15m-1788903900,False,False,176,354,0,0.01,1.2799255,,,,171.32,171.32,0.3946549750290561,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.42262761644742286,3,352,0,0,0,0,0,0
btc-updown-15m-1788904800,False,False,233,350,0,0.01,1.0632158,,,,154.67000000000002,154.67000000000002,0.38924286065829533,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.40736948787954,3,466,0,0,0,0,0,0
btc-updown-15m-1788905700,False,False,132,310,0,0.01,1.0865874500000001,,,,146.14,146.14,0.3963359869297473,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5148465293290312,3,264,0,0,0,0,0,0
btc-updown-15m-1788906600,False,False,87,252,0,0.01,1.1265951,,,,179.425,179.425,0.39451805934001455,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.4429076693968727,3,174,0,0,0,0,0,0
btc-updown-15m-1788954300,False,False,149,238,0,0.008,1.2506492,,,,283.76,270.0,0.3806924508474966,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.43657028212128735,3,298,0,0,0,0,0,0
btc-updown-15m-1788955200,False,False,123,349,5,0.01,1.016858,,,61.5,175.12,180.0,0.38983999061274266,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.422280816057269,4,246,0,2,1,0,0,0
btc-updown-15m-1788956100,False,False,214,352,0,0.01,1.0341985500000002,,,,115.695,115.695,0.392263711602346,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5397720691652188,3,428,0,0,0,0,0,0
btc-updown-15m-1788957000,False,False,210,350,0,0.01,1.07903715,,,,113.0,113.0,0.38865618826568127,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.3705344585091421,3,420,0,0,0,0,0,0
btc-updown-15m-1788957900,False,False,106,321,0,0.01,1.0397465000000001,,,,183.0,183.0,0.35631965891354095,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.3619736080086043,3,212,0,1,0,0,0,0
