market_slug,weekend_et,liquidity_score,liquidity_regime,closed_trade_count,realized_pnl,pnl_source
btc-updown-15m-1788900300,False,0.5239141226110697,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788901200,False,0.5030963018118639,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788902100,False,0.2959998345329693,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788903000,False,0.3928621659634318,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788903900,False,0.42262761644742286,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788904800,False,0.40736948787954,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788905700,False,0.5148465293290312,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788906600,False,0.4429076693968727,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788954300,False,0.43657028212128735,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788955200,False,0.422280816057269,low,1,0.8343498,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788956100,False,0.5397720691652188,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788957000,False,0.3705344585091421,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788957900,False,0.3619736080086043,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788958800,False,0.7348473566641847,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788959700,False,0.566581864813436,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788960600,False,0.5916749400182013,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788961500,False,0.40667245801274093,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788962400,False,0.31389302556465626,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788963300,False,0.5191776288574501,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788964200,False,0.5691197153967072,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788965100,False,0.40958467775295776,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788966000,False,0.34242367833209236,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788968700,False,0.5040063704806818,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788969600,False,0.6673636965334657,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788970500,False,0.5072536609580541,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
