market_slug,condition_id,token_ids,identity_source,gamma_status,trade_fetch_status,trade_rows_raw,trade_rows_matched,trade_identity_mismatch_count,trade_error_code,trade_error_endpoint,price_fetch_status,price_points,price_error_code,price_error_endpoint,gamma_error_code,gamma_error_endpoint,cache_used,fetch_status,error_code,error_stage,error_endpoint,error_message
btc-updown-15m-1789392600,0x196628c630df88ab5673cff3e401772e00558fc6e8e8fc5ba017a0da518146d0,"[""48108059237500045731782664128949868365816040420494815217702675498586426119071""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789392600-0622032dfb.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789393500,0xf3a63685956cb9b475d7da356c4b4c5cbb5b47fcbca19506abd966f81e451aee,"[""3323273178368495948369674933105559380876988467887209861110557388717251332010""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789393500-3fbcd8ae3a.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789394400,0x2c26a91c98368d330248247a4bd7ce6d9cac234c6f55f9d499f1ec4faf04e21e,"[""48087117032508445686019288993475760317691569424984587216380460868513192769308""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789394400-4e589f063e.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789395300,0x084cf7c1de59c3f56772c57bcdbfde3fa87dc3ce23c1405d1ed6cda916a40daa,"[""65487325422763182815466373779556042611874744865387727995857331201067554932860""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789395300-ef9edf113f.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789396200,0x6477449cd9fde9bab81aec04ca6308d27c56f6b3b45791ea4e2746341f2618ef,"[""22349743748879328302997733495569086868182981845753180483256675313834045873485""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789396200-9b38436bcb.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789397100,0xd62685e9beb601094d4dd8c5a6560cff98127bc35549b3040fc0331288ece309,"[""30352770403159325350397809009966104771212698371167069220853698740090969450188"", ""41763631699003615103081918995607849803757815953439291479355181135883837706011""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789397100-87ca7cf1f5.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789398000,0x5003ade61fd47af2cbb5bb285aab60156ea398dd30db466da38905b7f052cd97,"[""45844123427304948178831444880452325010786347275726691502816045522663528508719"", ""92272612381841714872725591167944254465870514401663960615470908581927102738658""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789398000-aa702bd8c6.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789735500,0x785bbfd76937ca05507533e2cc4d0b6e825e5fe1ab01a70821701f7e65b37489,"[""78768562765796151890916386426606648184737744619033092308156863409223387775806"", ""88231172047595983281076419369719978127024490879267127616270984755558220845578""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789735500-b03ce91c43.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789736400,0x048496182235bfe824b7ff84fb3cb7f6be6b336000ef24e3b02b99550e939db3,"[""43300967609598650571686373007330648607564170989248839967952669001353099633319"", ""5392742815081801451387591143492863676985415982748927074132171162723474543117""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789736400-c90beea728.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789737300,0x2f7177f0d76a227d14347b6af00edceb8a91afb62b0e83ae1f3bcd586b4356fe,"[""38045006142122670801486879353345706032469377699616225109329481566285301859214""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789737300-a2775becdd.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789738200,0x7e75490d6218e8155cb25ee52113ee7a09dab3a0c2834e59c79b0e9b1855d2bb,"[""73529352152955595073359364008511155623854487660154377767150165196580737995003""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789738200-3b53b9b38e.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789739100,0x9dcdc9a2af0d1296e29b9265c88a5402cd4d5151028e351f2d54cd923422f503,"[""71168160044361234215424370257031174246180378292979496852241678432844252557306""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789739100-f724db9630.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789740000,0x68cb2d458749bfb8bcd8917d9599663d9520a3a3d3a99bf235a13cd6aea57ae5,"[""107902098384112912014992372909878871203615887333983240959338756701345607104019""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789740000-bcd54a2933.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789740900,0x614f78f1d866c348b99be1f146c79dc3e8ed7655187f9675467702a7fac9935a,"[""105416131514904010564834555697007717432038061406415305341511337447614706312103""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789740900-70645a1b5f.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789741800,0xfb872f3710a6059f02e621dbc83560e4a71a381573b351cf898e6c7963b80113,"[""6162168951696550997511917033596399561557841111911121477924057380080042223798""]",LOCAL_INSTRUMENT_ID,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789741800-fae84a8361.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789742700,0xdb2250b3a6e3dcaf9b14cf9ee5e826f06e8fb9d4c0481e77dcf3bad1720e9a54,"[""70531615003722378400194189665642613838174725437452443661728713999160970353112""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789742700-a8ca598df4.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789743600,0xd650679f6a30cf6825c53a54cd43023ce4c25aa3656c8b81e8f8f4c2ccc7f5e2,"[""26805075600148875137385598206853880435729853404217866892387131416927896346747""]",LOCAL_INSTRUMENT_ID,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789743600-428235e548.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789744500,0x04ac27e25713d84d282dd0020b3efd8b86119b2e3b1d2e9bdd6af8d5d21cf173,"[""94866019111661688323905985361917845318851351537097499122155084938997266599451""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789744500-d029a9ef5c.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789745400,0xd7a92a2f66ecad5099d295f9d4b86a3003c5c406cfe7d55cf8497fde692c5b80,"[""66755980507703833437772387831662226394558181386079747045269743849409900693746"", ""97357067566740380873931297194434598966825559190381685067687694915768112971345""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789745400-d6a9ca1396.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789746300,0x582d469051d33d8d365aeb3f441025f16e20efdf71757fa77efe5f6e80495291,"[""112092526830006525831045088623731003969571318943943566113977147037526254241210""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789746300-285f2fd3da.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789747200,0xdc823a59e610c3c2514cafafcb786ff453fee9d60b8afe54936a3aa030147662,"[""10175817447627686053070790179946040752504500835344563773009716228582600708149""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789747200-2445bc0716.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789748100,0x443162a293ab05e9985d26c1f2a4b38703d31ef2b7a205f2a811974bb06bd282,"[""25771711618212122064013242618825185875546505660570625162111849041221174657451""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789748100-75c6f294e3.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789750800,0x8da5a1d276c9427a6603967b413de9a90b0c48959afed4eebfd5b4a38fc19fbf,"[""85975213569949193018693154087573909684752666563492870826999244573101299001906""]",LOCAL_INSTRUMENT_ID,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789750800-ec7b6adefd.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789751700,0xa86a76f030d5d919a6b41c8be5f33159ba0574d8d04d930548de2b3fe4c95947,"[""10405259319099177971162582997089004006826558460935603780972183716179374216860"", ""106708415503747309974977241846718483813245410609357926632226776805046071439544""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789751700-d566f5cf70.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789752600,0x9468ce6f08dc3501a53bb9bc584e91fae703d65f2f94ae8cc7cf03fbfd0fe52f,"[""23172825741065903178053895783668512772031362197432337691383457495771618733898"", ""97611860939277452191284585088700400296749671230919288544828267365263690888446""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789752600-0c25d36828.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789753500,0x9e2dd1d028854cea5676b1dd5a5ea49239b93ba64899ae3c7775c5b5b2355f7b,"[""58985696996883364095130802218884531868961549107712773659617951420789461941704""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789753500-c15849d565.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789754400,0xf5ee533a85332d8ed272db955c43863f8fd48f52359c72bace2bb155615d51ef,"[""5101621808540728654339815434870165162425268349218948932310684106707286656231"", ""94709732384770967286853105608176109676743060752667156658684462103560515966499""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789754400-2cedf4592c.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789991100,0x0d0ea2d8f6a0e0a8c39dd98d8ffb27c9afac97889802304be8c505cfcbe74763,"[""80423870129658329838630077138699433351883997934208100655422353341044247679289"", ""92899593198935390956606735461050219312074566835958078710124087834598625621165""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789991100-73db787ff2.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789992000,0xed545536de07c75573d00fe185e662dc8fb88c560d36768344a85a1b9b53666e,"[""99039784485667201631546338628179139554194225474324310720269319184240448226391""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789992000-ffa5c8a4dd.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789992900,0xa61a07b28ca0a760f68a3b6e2f0123bcaa4fe787a94240b130556201e1ec0cf6,"[""24498228515707140780056293828631211853687395147834058550970867571273087973091""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789992900-5a6b7a7b8f.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789993800,0x8d4d75e89aa6f742574125589fda71490c15ab4f266e52f57c4b9ac3ce7b3875,"[""17179216393402335747866000366335931052798291081117561881995336433957572982202""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789993800-88fb3742ee.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789994700,0xa95a9e5031a258ae485a356c0e329d5e8ceb4d6fe062b66bf92aa18d2281cf79,"[""40708598042383937785609401689760635876840191267445580468493683899437406541587"", ""81504739615234731967693507483494627739070318849467610716206523966027193911379""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789994700-965b20aa41.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789995600,0xedc52fca7c854d3dc3a7d33dd0457c8801a70ded6bbed00741b3d98a9a3f8124,"[""55481338161461065046204142248557679931112506303947077813815436040246698062178"", ""86991511191896739352611946427302474280130496432307749605512418910066650504077""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789995600-eb727da4f6.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789996500,0x3c7e76dbeeea4bd04583c04b077a014fa9dfcca5160b64bd816d4b033b6f0436,"[""16229795545147255878880049172412356849464556440559364408047020711922161688439"", ""28236005250088734104382457397143618573836481208451172317830348703160230546832""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789996500-7bdec1a18f.json,offline mode: no reusable structured cache entry
btc-updown-15m-1789997400,0x17da8970e6988f04a2404567943fb02ec21f8945ed96051feec4cbf299e53057,"[""113318933723158922318028236512441250250629685551457366328491915721710526886946"", ""45253256056001374430328686652422307778084016884388549543492718425038774333883""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1789997400-ccb8a465f7.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790000100,0x7115d8ce47aeb0678d8e4491c0c9d21d05a9876dafd4bee734181fcfdae91230,"[""10019108028402611726867516804517618641679605234387334290494745495417737633008""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790000100-a8a19ce6fd.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790001000,0x373497f4ce2d74b4bbe235f9f62d18c6359739c427b6090ba2725bf42036297a,"[""29556234366411640992724212242894927153503747394950665666480897527732938405176"", ""37238081511298283170707600592318881301877503960998526736463410386444258284466""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790001000-296210155b.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790001900,0x3aa1c2d2330529f444896fcd461b5c71bd8daab22b079f914ca265e5e9128321,"[""23018129152755262606419608155248525737797883474421348352142972539267943733739""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790001900-2bab343ab3.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790005500,0x59bcc1ed5fe55dd31531c8b94e4b7b2fae39dc410961338c072001d1fbd4bf1d,"[""18320323674919191357755156004357461622206924866200222740807356574580058220162"", ""46872423113437181030387541447573706301014015396386910323047684852671915909636""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790005500-87e8676207.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790006400,0x87fa7cb3e72f259d1b62af283353595ee6d11dd4f50c5d27c2d0158256f78d06,"[""6434181679166652414331012933062654722158730818494477308497575095028126555941"", ""69313288663496995974854931315556031139445960470388749941664548556117215587052""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790006400-467e88e9c4.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790007300,0x2667deebc742931333c3b4265f36b56f5aab09553595a39459f74d71fbdc18f2,"[""70211046862489475433455651900155429166780501317252040465909941634276929277179""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790007300-c1e08b6dcb.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790008200,0xf07bfb821856ddb9c50d044449faae56dda267cf335bcce24b0da4ddc0429733,"[""13819031721650715520638699899188474029660231271229935516386564147009219677270"", ""73352039389097934159876685943813254267646501218090209681357494168835572865487""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790008200-59a05e9b5a.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790009100,0xa6510e80bbbe09d2d0a8850a92924e29a4b48877df47e44b6756dc2b1579263a,"[""110545038530377978340647476271189720124823888584959380783090190618888274630796"", ""88899478383778787602844797533649131170476046471012964168315924091442507547284""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790009100-64550c03ed.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790010000,0x96401d1a27b9cf5f02b0bae70a419f29f7b30cb48aae87da8d56d660c4ff3c48,"[""102955191079799271909496171228428434182076831489673680704369011667083708171318"", ""8980857052746562209840957627069207443661798316495361283133919878041153932014""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790010000-cb61de29fc.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790010900,0xfe2d67513e92b4d362dd1dff3acecf4e46c90bd72f9d18214042eb8b2d4f2f04,"[""82353773722541331726829345336212406168883012202919412160360067512385885436714"", ""9423638328961604833672409668366998204909509556590999938784915135635589971035""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790010900-61cf2a9a42.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790011800,0xbb55275e7dc5580fd6805aa46fa3ee38cc307a2532ab0251833ab47a00c97ae4,"[""2444500455929819756487385933663829682898746528188471716270596282916483602188"", ""84249979452596976619151911835411915347203246694808505007817782654300861829576""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790011800-7bafe0073f.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790012700,0x454061585f848e6b808bb2f30f1857d39a90e7264e090172ac6eda5330525606,"[""103670036990183892751389244774886103272232043387669003262866688378209520020062"", ""95575186769308134592948904800530195773496209612159328164966721788026111048652""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790012700-d4ea6f10c8.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790013600,0x2832a1bf7994c5a40db3244ee8983be04edb1247a576fd410bdffc572c94d65b,"[""73886808422248094622591223955086632620385368569906004557142328286004001946123""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790013600-cd893ec775.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790014500,0x030b70e0cab7d149900594833540a4a606aa5939064cdd9afcf99785de4fde81,"[""105183965528999013952386417854637371280320352471070443250039050719195383853280"", ""41906264315950950235201561140979869279960453810354354386562963285299768456442""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790014500-5b57e38aee.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790015400,0x5bc086283e9ebe039b33edc17e3e43ce4d04ff5a0e38988bf75cc5b38130238d,"[""24732904880921603889633655411364230284862375076472709872699652414599839666171"", ""80572014005544221089743746266730572002572832558412212134301911751023703869383""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790015400-0727669349.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790016300,0x444bd8cb6d97718d8563eba269916715bd734fa5f90c4aa6c4d30d25b0de5a4e,"[""49244470637111916838569622257754276520005302403860825571127804359628093834027"", ""76812801849423637125987051281925909332808853478531815357515036684839251921916""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790016300-64c2458a23.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790017200,0x5712d06402655dfe3b6fa63fe26d431d9088f7dacafe2e9fdfc26453544f86da,"[""30041095081663746489616314281617052278690424511377881150687397754320935872031"", ""64444949119872710505544515360298225600517386277269913290920564757006083847897""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790017200-05a3c0b776.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790018100,0xfc23d1bf436a5cfa4654d7a612690002f7a253432f086a123f0ec074bcde6636,"[""102137254553485587094053648990313221139982476927150531109715379925731813976500""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790018100-a344f7456c.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790019000,0xe3b00e1f3bc31f0fc729beb6fe56d78702d5795609af7812cc948ace939c3a8c,"[""56933946385332396955660523699493431969018013344875953172819559868094537649830""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790019000-e7e2b526e3.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790019900,0x243422b76a7b8df22641b08a856a990e493c8d6b7297789f19a8d0ce2d7ee63a,"[""18082815446966636512394691647641586793371721014552891013765945346881483659586"", ""72166942726023338063426350357035388556965095644315668710471116612717273108589""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790019900-8bf0caa827.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790020800,0xf0648b804874751c135f40a9206e9ea2dc7e534e9a1d3202e17e576875f0e128,"[""88671789187068792686079441353160298380064614194149823062439190786655416537110""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790020800-7cbde4bc68.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790021700,0x0756e30d2faca7b6c8bd7a718c2cf3195e846327e950f3f27a727c4a0cedcdca,"[""11921997965500808079177095916948718756967285708705973357423730611454572194946"", ""43579637633170045575600911776190155244507887855108088592277155139116768598728""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790021700-986cac8951.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790022600,0x19349aa82b1a34937695e07f28e62ef2710a3812a99d54471221580252d5382f,"[""45855212213074227395735242630791364904971811294591613019812195151300810939882"", ""57064210548804604247272511118006201481311557571506798397087818910732843935161""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790022600-ba1a01ed93.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790023500,0x2977683b1879bb8d380b88ff1a0ae864fb9356866cb4ead4d11aa4bbc5af9fe2,"[""109527355348627860260731102530722216840531501251568831080679531226273571266081"", ""80492275063579809095992240071718709583553447303327327206147131481405219010707""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790023500-fda9dae36d.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790024400,0x785c304206acc4348e330c644e9659e74ed99cba9ca277a528143a90fd04a405,"[""49938838205796412546038161676703022208953567943585540323141587715049426335819"", ""9551161420353142414944976375192814438728066963242700230081305055052435941797""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790024400-7bc249351e.json,offline mode: no reusable structured cache entry
btc-updown-15m-1790025300,0x78ee162527944fce2031c28091a99e1c600bf34a72580d82d131c38c15efb261,"[""42067293534755051584221342142781265421926192215213473419608286315034036879660"", ""44156635061437401582417466502660133492893881469673353617325568856336213344110""]",LOCAL_JOURNAL,not_fetched,not_fetched,,,,,,not_fetched,,,,,,False,NOT_FETCHED,not_fetched_offline,cache_lookup,data/polymarket_history/btc-updown-15m-1790025300-20baddac9e.json,offline mode: no reusable structured cache entry
